,SessionId,TimeStr,Time,ItemId
746322,2695,2020-11-03 11:18:19,1604402299,0
746323,2695,2020-11-03 11:18:37,1604402317,0
746710,2696,2020-11-25 04:16:28,1606277788,0
746711,2696,2020-11-25 04:22:40,1606278160,0
746712,2696,2020-11-25 04:35:22,1606278922,0
746823,2672,2020-11-28 23:46:20,1606607180,0
747040,587,2020-11-12 10:17:11,1605176231,0
747041,587,2020-11-12 10:24:25,1605176665,0
748120,2326,2020-11-21 11:27:44,1605958064,0
748121,2326,2020-11-21 11:28:03,1605958083,0
748122,2326,2020-11-21 11:28:53,1605958133,0
748453,2697,2020-11-14 02:11:40,1605319900,0
748454,2697,2020-11-14 02:15:34,1605320134,0
748520,64,2020-11-12 06:04:39,1605161079,0
748521,64,2020-11-12 06:06:19,1605161179,0
748776,2698,2020-11-23 17:39:14,1606153154,0
748915,2699,2020-11-05 04:46:32,1604551592,0
748960,2700,2020-11-01 05:51:38,1604209898,0
749066,1943,2020-11-17 09:20:30,1605604830,0
749431,1020,2020-11-11 18:38:51,1605119931,0
749432,1020,2020-11-11 18:38:52,1605119932,0
749433,1020,2020-11-11 19:01:28,1605121288,0
749494,1177,2020-11-28 15:33:23,1606577603,0
749495,1177,2020-11-28 15:40:24,1606578024,0
749621,588,2020-10-31 14:19:21,1604153961,0
749622,588,2020-10-31 14:19:41,1604153981,0
749623,588,2020-10-31 14:20:08,1604154008,0
749624,588,2020-10-31 14:24:10,1604154250,0
749625,588,2020-10-31 14:25:03,1604154303,0
749626,588,2020-10-31 14:27:09,1604154429,0
749627,588,2020-10-31 14:28:17,1604154497,0
749745,2328,2020-11-11 16:43:43,1605113023,0
749746,2328,2020-11-11 16:46:54,1605113214,0
749838,2295,2020-11-08 18:37:24,1604860644,0
749839,2295,2020-11-08 18:37:29,1604860649,0
749970,2701,2020-11-17 15:00:36,1605625236,0
750044,2702,2020-10-31 22:42:14,1604184134,0
750147,1944,2020-11-16 19:17:55,1605554275,0
750148,1944,2020-11-16 19:25:41,1605554741,0
750185,1263,2020-11-09 16:22:53,1604938973,0
750186,1263,2020-11-09 16:24:28,1604939068,0
750210,1264,2020-11-04 18:55:43,1604516143,0
750211,1264,2020-11-04 18:55:48,1604516148,0
750768,852,2020-11-11 20:23:30,1605126210,0
750980,1884,2020-11-08 17:54:59,1604858099,0
750981,1884,2020-11-08 17:56:53,1604858213,0
751033,1265,2020-11-16 06:58:45,1605509925,0
751034,1265,2020-11-16 07:00:25,1605510025,0
751149,1266,2020-11-22 16:30:18,1606062618,0
751150,1266,2020-11-22 16:38:06,1606063086,0
751409,65,2020-11-13 16:29:10,1605284950,0
751410,65,2020-11-13 16:33:28,1605285208,0
751590,2703,2020-11-16 18:43:20,1605552200,0
751591,2703,2020-11-16 18:48:38,1605552518,0
751592,2703,2020-11-16 18:53:26,1605552806,0
752612,589,2020-11-24 09:54:12,1606211652,0
753155,1268,2020-11-24 07:35:32,1606203332,0
753156,1268,2020-11-24 07:45:06,1606203906,0
753157,1268,2020-11-24 07:48:59,1606204139,0
753158,1268,2020-11-24 07:53:38,1606204418,0
753249,2704,2020-11-16 17:48:17,1605548897,0
753270,2705,2020-11-07 05:41:18,1604727678,0
753271,2705,2020-11-07 05:42:54,1604727774,0
753272,2705,2020-11-07 05:50:24,1604728224,0
753273,2705,2020-11-07 05:52:08,1604728328,0
753292,590,2020-11-02 07:20:16,1604301616,0
753293,590,2020-11-02 07:20:17,1604301617,0
753294,590,2020-11-02 07:20:20,1604301620,0
753295,590,2020-11-02 07:20:21,1604301621,0
753327,1269,2020-11-22 12:49:04,1606049344,0
753328,1269,2020-11-22 12:49:54,1606049394,0
753339,2132,2020-11-14 10:54:43,1605351283,0
753630,853,2020-11-12 12:13:38,1605183218,0
753631,853,2020-11-12 12:16:17,1605183377,0
754235,67,2020-11-14 16:31:31,1605371491,0
754236,67,2020-11-14 16:31:33,1605371493,0
754237,67,2020-11-14 16:31:34,1605371494,0
754425,2706,2020-11-03 19:50:05,1604433005,0
754426,2706,2020-11-03 19:53:32,1604433212,0
754444,809,2020-11-15 04:46:18,1605415578,0
755360,2707,2020-11-11 11:34:18,1605094458,0
755361,2707,2020-11-11 11:36:15,1605094575,0
755362,2707,2020-11-11 11:46:11,1605095171,0
755688,1116,2020-11-16 05:41:57,1605505317,0
755689,1116,2020-11-16 05:42:46,1605505366,0
755690,1116,2020-11-16 05:48:27,1605505707,0
756312,1270,2020-11-19 17:56:32,1605808592,0
756313,1270,2020-11-19 17:58:33,1605808713,0
756314,1270,2020-11-19 18:04:19,1605809059,0
756315,1270,2020-11-19 18:18:58,1605809938,0
756380,2708,2020-11-24 12:19:27,1606220367,0
756430,2028,2020-11-15 04:40:20,1605415220,0
756431,2028,2020-11-15 04:43:24,1605415404,0
756635,1271,2020-11-19 14:14:11,1605795251,0
757412,2709,2020-11-23 07:51:41,1606117901,0
757531,68,2020-11-22 19:52:27,1606074747,0
757600,1006,2020-11-13 16:51:49,1605286309,0
757829,2029,2020-11-21 04:41:00,1605933660,0
758056,769,2020-11-15 07:44:51,1605426291,0
758057,769,2020-11-15 07:51:02,1605426662,0
758058,769,2020-11-15 07:52:01,1605426721,0
758059,769,2020-11-15 07:52:46,1605426766,0
758060,769,2020-11-15 07:56:43,1605427003,0
758119,1273,2020-11-18 22:58:29,1605740309,0
758120,1273,2020-11-18 23:00:21,1605740421,0
758121,1273,2020-11-18 23:01:47,1605740507,0
758122,1273,2020-11-18 23:04:43,1605740683,0
758132,1021,2020-11-19 06:49:51,1605768591,0
758133,1021,2020-11-19 06:51:19,1605768679,0
758134,1021,2020-11-19 06:52:40,1605768760,0
758285,2329,2020-11-19 08:15:16,1605773716,0
758286,2329,2020-11-19 08:24:43,1605774283,0
758287,2329,2020-11-19 08:24:45,1605774285,0
758692,2710,2020-11-11 02:08:39,1605060519,0
758693,2710,2020-11-11 02:09:46,1605060586,0
758694,2710,2020-11-11 02:09:52,1605060592,0
758695,2710,2020-11-11 02:10:16,1605060616,0
758696,2710,2020-11-11 02:10:31,1605060631,0
758697,2710,2020-11-11 02:10:36,1605060636,0
758698,2710,2020-11-11 02:10:46,1605060646,0
758699,2710,2020-11-11 02:11:01,1605060661,0
758700,2710,2020-11-11 02:11:08,1605060668,0
758839,69,2020-11-19 03:59:54,1605758394,0
758840,69,2020-11-19 04:01:15,1605758475,0
758841,69,2020-11-19 04:02:16,1605758536,0
758883,2330,2020-11-27 20:13:33,1606508013,0
759275,2711,2020-11-26 18:32:06,1606415526,0
759448,2712,2020-11-12 12:01:32,1605182492,0
759449,2712,2020-11-12 12:01:37,1605182497,0
759893,2713,2020-11-27 09:36:38,1606469798,0
760084,2714,2020-11-03 16:52:13,1604422333,0
760931,2715,2020-11-17 11:35:51,1605612951,0
761302,2716,2020-11-08 20:53:18,1604868798,0
761303,2716,2020-11-08 20:59:51,1604869191,0
761721,1022,2020-11-16 17:20:24,1605547224,0
761882,2331,2020-11-23 06:38:02,1606113482,0
761883,2331,2020-11-23 07:03:42,1606115022,0
761884,2331,2020-11-23 07:04:21,1606115061,0
762154,2717,2020-11-20 17:01:27,1605891687,0
762597,2718,2020-11-05 10:46:21,1604573181,0
762625,2719,2020-11-06 03:00:57,1604631657,0
762929,2208,2020-11-29 05:46:40,1606628800,0
762945,2720,2020-11-11 12:12:46,1605096766,0
763168,2721,2020-11-26 18:43:36,1606416216,0
763642,855,2020-11-24 12:38:42,1606221522,0
763643,855,2020-11-24 12:38:45,1606221525,0
763957,1277,2020-11-02 22:08:46,1604354926,0
764279,2333,2020-11-23 17:02:29,1606150949,0
764280,2333,2020-11-23 17:07:13,1606151233,0
764467,2722,2020-11-22 19:50:28,1606074628,0
765611,2643,2020-11-08 20:36:24,1604867784,0
765786,1278,2020-11-13 04:03:06,1605240186,0
765787,1278,2020-11-13 04:09:20,1605240560,0
765966,592,2020-11-10 06:15:48,1604988948,0
765967,592,2020-11-10 06:17:42,1604989062,0
765968,592,2020-11-10 06:19:45,1604989185,0
765969,592,2020-11-10 06:21:14,1604989274,0
765970,592,2020-11-10 06:21:51,1604989311,0
765973,2030,2020-11-25 13:47:19,1606312039,0
765974,2030,2020-11-25 13:48:03,1606312083,0
765975,2030,2020-11-25 13:48:08,1606312088,0
766330,2031,2020-11-19 22:28:54,1605824934,0
766331,2031,2020-11-19 22:34:56,1605825296,0
766432,2723,2020-10-31 07:10:06,1604128206,0
766433,2723,2020-10-31 07:10:07,1604128207,0
766434,2723,2020-10-31 07:10:09,1604128209,0
766435,2723,2020-10-31 07:10:11,1604128211,0
766436,2723,2020-10-31 07:10:31,1604128231,0
766437,2723,2020-10-31 07:10:33,1604128233,0
766438,2723,2020-10-31 07:10:34,1604128234,0
766439,2723,2020-10-31 07:10:37,1604128237,0
766517,1279,2020-11-18 09:59:02,1605693542,0
766785,2334,2020-11-25 20:32:20,1606336340,0
766922,1023,2020-11-02 09:13:34,1604308414,0
766923,2724,2020-11-12 00:40:57,1605141657,0
766924,2724,2020-11-12 00:42:10,1605141730,0
766925,2724,2020-11-12 00:51:26,1605142286,0
766926,2724,2020-11-12 00:56:18,1605142578,0
766927,2724,2020-11-12 00:57:49,1605142669,0
766928,2724,2020-11-12 01:00:00,1605142800,0
767090,2725,2020-11-05 04:00:28,1604548828,0
767668,2726,2020-11-13 12:30:14,1605270614,0
767669,2726,2020-11-13 12:31:49,1605270709,0
767768,73,2020-11-11 05:39:11,1605073151,0
767769,73,2020-11-11 05:39:18,1605073158,0
767770,73,2020-11-11 05:39:19,1605073159,0
767771,73,2020-11-11 05:46:17,1605073577,0
767772,73,2020-11-11 05:47:38,1605073658,0
767901,2727,2020-11-23 09:18:17,1606123097,0
767902,2727,2020-11-23 09:25:22,1606123522,0
767903,2727,2020-11-23 09:40:06,1606124406,0
767904,2727,2020-11-23 09:40:17,1606124417,0
768131,2728,2020-11-10 19:21:17,1605036077,0
768132,2728,2020-11-10 19:25:56,1605036356,0
768133,2728,2020-11-10 19:31:51,1605036711,0
768156,1280,2020-11-27 17:53:10,1606499590,0
768157,1280,2020-11-27 17:58:19,1606499899,0
768194,2729,2020-11-06 23:56:35,1604706995,0
768403,825,2020-11-02 22:56:13,1604357773,0
768404,825,2020-11-02 22:56:50,1604357810,0
768560,2730,2020-11-25 18:29:44,1606328984,0
768561,2730,2020-11-25 18:29:50,1606328990,0
768562,2730,2020-11-25 18:30:49,1606329049,0
768563,2730,2020-11-25 18:32:00,1606329120,0
768564,2730,2020-11-25 18:33:01,1606329181,0
769074,1281,2020-11-02 05:21:24,1604294484,0
769075,1281,2020-11-02 05:22:01,1604294521,0
769076,1281,2020-11-02 05:22:48,1604294568,0
769523,1282,2020-11-18 04:55:26,1605675326,0
769524,1283,2020-11-17 08:45:28,1605602728,0
769525,1283,2020-11-17 08:46:02,1605602762,0
769682,2731,2020-11-15 18:44:44,1605465884,0
769885,2732,2020-11-17 13:51:22,1605621082,0
769886,2732,2020-11-17 13:54:46,1605621286,0
769887,2732,2020-11-17 13:54:56,1605621296,0
769888,2732,2020-11-17 13:55:04,1605621304,0
769889,2732,2020-11-17 13:55:26,1605621326,0
770224,833,2020-11-19 05:15:34,1605762934,0
770550,2335,2020-11-09 19:03:47,1604948627,0
770551,2335,2020-11-09 19:04:04,1604948644,0
770552,2335,2020-11-09 19:05:21,1604948721,0
770620,76,2020-11-15 13:34:30,1605447270,0
770723,2733,2020-11-23 07:41:20,1606117280,0
770724,2733,2020-11-23 07:42:21,1606117341,0
771074,1284,2020-11-20 20:37:40,1605904660,0
771223,2336,2020-11-20 22:05:21,1605909921,0
771224,2336,2020-11-20 22:06:46,1605910006,0
771225,2336,2020-11-20 22:06:58,1605910018,0
771226,2336,2020-11-20 22:07:56,1605910076,0
771675,2734,2020-11-22 17:54:36,1606067676,0
771914,1285,2020-11-16 17:27:42,1605547662,0
771915,1285,2020-11-16 17:28:21,1605547701,0
771916,1285,2020-11-16 17:29:57,1605547797,0
771917,1285,2020-11-16 17:45:51,1605548751,0
771918,1285,2020-11-16 17:47:23,1605548843,0
771919,1285,2020-11-16 17:50:44,1605549044,0
772150,2735,2020-11-04 08:55:38,1604480138,0
772354,2736,2020-11-19 04:15:12,1605759312,0
772355,2736,2020-11-19 04:17:14,1605759434,0
773014,2033,2020-11-26 21:52:23,1606427543,0
774099,2737,2020-11-21 10:52:31,1605955951,0
774100,2737,2020-11-21 10:52:32,1605955952,0
774101,2737,2020-11-21 10:52:43,1605955963,0
774102,2737,2020-11-21 10:53:07,1605955987,0
774578,2337,2020-11-23 14:09:34,1606140574,0
774579,2337,2020-11-23 14:10:20,1606140620,0
774580,2337,2020-11-23 14:10:24,1606140624,0
774581,2337,2020-11-23 14:11:41,1606140701,0
775158,2738,2020-11-09 20:50:38,1604955038,0
775159,2738,2020-11-09 20:52:16,1604955136,0
775271,2739,2020-11-20 19:25:18,1605900318,0
775272,2739,2020-11-20 19:25:47,1605900347,0
775273,2739,2020-11-20 19:32:25,1605900745,0
775274,2739,2020-11-20 19:34:49,1605900889,0
775275,2739,2020-11-20 19:35:21,1605900921,0
775276,2739,2020-11-20 19:35:43,1605900943,0
775277,2739,2020-11-20 19:37:26,1605901046,0
775292,2209,2020-11-08 10:40:07,1604832007,0
775293,2209,2020-11-08 10:40:08,1604832008,0
775324,78,2020-11-20 13:40:50,1605879650,0
775325,78,2020-11-20 13:58:22,1605880702,0
775326,78,2020-11-20 14:01:41,1605880901,0
775333,2740,2020-11-12 08:25:31,1605169531,0
775334,2740,2020-11-12 08:25:36,1605169536,0
775454,79,2020-11-25 09:12:58,1606295578,0
775455,79,2020-11-25 09:16:58,1606295818,0
775965,81,2020-11-24 22:58:45,1606258725,0
775966,81,2020-11-24 22:59:41,1606258781,0
775967,81,2020-11-24 23:11:46,1606259506,0
775968,81,2020-11-24 23:11:47,1606259507,0
775991,2338,2020-11-15 21:19:54,1605475194,0
775992,2338,2020-11-15 21:24:51,1605475491,0
776460,2741,2020-11-02 00:43:36,1604277816,0
776461,2741,2020-11-02 00:47:58,1604278078,0
776462,2741,2020-11-02 00:48:05,1604278085,0
777222,2742,2020-11-14 12:05:31,1605355531,0
777223,2742,2020-11-14 12:08:23,1605355703,0
777224,2742,2020-11-14 12:09:32,1605355772,0
777225,2742,2020-11-14 12:12:25,1605355945,0
777648,1286,2020-11-02 23:15:57,1604358957,0
777649,1286,2020-11-02 23:19:08,1604359148,0
777650,1286,2020-11-02 23:22:36,1604359356,0
778403,2339,2020-11-12 08:29:21,1605169761,0
778404,2339,2020-11-12 08:30:38,1605169838,0
778405,2339,2020-11-12 08:30:45,1605169845,0
778432,858,2020-11-02 11:58:56,1604318336,0
778885,1288,2020-11-24 05:21:43,1606195303,0
779073,2743,2020-11-18 19:39:06,1605728346,0
779074,2743,2020-11-18 19:45:16,1605728716,0
779075,2743,2020-11-18 19:48:44,1605728924,0
779076,2743,2020-11-18 19:48:48,1605728928,0
779077,2743,2020-11-18 19:49:02,1605728942,0
779078,2743,2020-11-18 19:49:37,1605728977,0
779079,2743,2020-11-18 19:49:41,1605728981,0
779080,2743,2020-11-18 19:58:21,1605729501,0
779081,2743,2020-11-18 19:58:22,1605729502,0
779328,1289,2020-11-19 12:21:33,1605788493,0
779984,2744,2020-11-24 20:15:02,1606248902,0
779985,2744,2020-11-24 20:15:03,1606248903,0
779986,2744,2020-11-24 20:15:17,1606248917,0
780689,2745,2020-11-03 06:39:34,1604385574,0
780970,2340,2020-11-23 06:19:24,1606112364,0
781416,2746,2020-11-07 06:02:36,1604728956,0
781417,2746,2020-11-07 06:18:50,1604729930,0
781428,2747,2020-11-04 20:21:19,1604521279,0
781429,2747,2020-11-04 20:25:11,1604521511,0
781430,2747,2020-11-04 20:26:33,1604521593,0
781431,2747,2020-11-04 20:29:02,1604521742,0
781737,2748,2020-11-10 09:57:31,1605002251,0
781738,2748,2020-11-10 10:00:42,1605002442,0
781739,2748,2020-11-10 10:01:48,1605002508,0
781740,2748,2020-11-10 10:03:29,1605002609,0
782138,84,2020-11-16 07:17:06,1605511026,0
782139,84,2020-11-16 07:27:26,1605511646,0
782140,84,2020-11-16 07:33:33,1605512013,0
782163,1886,2020-11-24 10:45:29,1606214729,0
782294,2749,2020-11-26 11:21:05,1606389665,0
782417,85,2020-11-12 06:37:13,1605163033,0
782418,85,2020-11-12 06:41:48,1605163308,0
782669,2341,2020-11-12 06:27:33,1605162453,0
782670,2341,2020-11-12 06:27:36,1605162456,0
782671,2341,2020-11-12 06:29:26,1605162566,0
782761,2750,2020-11-02 10:16:59,1604312219,0
782860,2751,2020-11-14 19:27:32,1605382052,0
782861,2751,2020-11-14 19:28:27,1605382107,0
783003,2752,2020-11-27 04:39:04,1606451944,0
783004,2752,2020-11-27 04:39:06,1606451946,0
783005,2752,2020-11-27 04:39:08,1606451948,0
783092,1290,2020-10-31 18:07:06,1604167626,0
783133,86,2020-10-31 04:42:05,1604119325,0
783201,1291,2020-11-11 07:16:43,1605079003,0
783202,1291,2020-11-11 07:17:39,1605079059,0
783203,1291,2020-11-11 07:20:55,1605079255,0
783204,1291,2020-11-11 07:21:27,1605079287,0
783205,1291,2020-11-11 07:22:34,1605079354,0
783206,1291,2020-11-11 07:26:15,1605079575,0
783207,1291,2020-11-11 07:41:25,1605080485,0
783310,2753,2020-11-18 09:38:29,1605692309,0
783311,2753,2020-11-18 09:38:30,1605692310,0
783312,2753,2020-11-18 09:38:43,1605692323,0
783313,2753,2020-11-18 09:39:07,1605692347,0
783314,2753,2020-11-18 09:39:46,1605692386,0
783315,2753,2020-11-18 09:40:48,1605692448,0
783526,2754,2020-11-05 09:50:33,1604569833,0
783527,2754,2020-11-05 09:52:45,1604569965,0
783528,2754,2020-11-05 09:55:23,1604570123,0
783529,2754,2020-11-05 09:55:34,1604570134,0
783530,2754,2020-11-05 09:57:44,1604570264,0
783531,2754,2020-11-05 09:59:13,1604570353,0
783979,2755,2020-11-12 03:40:30,1605152430,0
783980,2755,2020-11-12 03:40:49,1605152449,0
784258,87,2020-11-10 14:03:05,1605016985,0
784259,87,2020-11-10 14:03:44,1605017024,0
784260,87,2020-11-10 14:10:21,1605017421,0
784443,1293,2020-11-11 17:09:52,1605114592,0
784444,1293,2020-11-11 17:15:23,1605114923,0
784445,1293,2020-11-11 17:30:30,1605115830,0
784740,1941,2020-11-03 11:19:55,1604402395,0
784741,1941,2020-11-03 11:20:16,1604402416,0
784975,2756,2020-11-14 14:13:54,1605363234,0
784976,2756,2020-11-14 14:14:55,1605363295,0
785632,2757,2020-11-19 10:57:23,1605783443,0
785633,2757,2020-11-19 11:18:38,1605784718,0
785634,2757,2020-11-19 11:25:00,1605785100,0
785764,2758,2020-10-31 11:15:30,1604142930,0
785765,2758,2020-10-31 11:16:41,1604143001,0
785766,2758,2020-10-31 11:18:18,1604143098,0
786478,593,2020-11-03 08:15:37,1604391337,0
786479,593,2020-11-03 08:16:25,1604391385,0
786480,593,2020-11-03 08:19:52,1604391592,0
786481,593,2020-11-03 08:21:13,1604391673,0
786482,593,2020-11-03 08:23:15,1604391795,0
786483,593,2020-11-03 08:23:44,1604391824,0
786484,593,2020-11-03 08:25:15,1604391915,0
786678,1294,2020-11-04 10:19:43,1604485183,0
786679,1294,2020-11-04 10:21:27,1604485287,0
786680,1294,2020-11-04 10:23:16,1604485396,0
786697,1295,2020-11-19 07:55:18,1605772518,0
786698,1295,2020-11-19 08:01:48,1605772908,0
786699,1295,2020-11-19 08:04:52,1605773092,0
786700,1295,2020-11-19 08:28:04,1605774484,0
786701,1295,2020-11-19 08:29:02,1605774542,0
786702,1295,2020-11-19 08:37:32,1605775052,0
787038,2759,2020-11-19 22:39:15,1605825555,0
787039,2759,2020-11-19 22:41:24,1605825684,0
787040,2759,2020-11-19 22:58:50,1605826730,0
787041,2759,2020-11-19 23:07:45,1605827265,0
787060,1296,2020-11-06 06:21:29,1604643689,0
787061,1296,2020-11-06 06:22:51,1604643771,0
787600,1297,2020-11-23 19:52:25,1606161145,0
787721,90,2020-11-02 05:00:09,1604293209,0
787722,90,2020-11-02 05:00:54,1604293254,0
787890,2760,2020-11-15 06:15:52,1605420952,0
788003,861,2020-11-22 09:10:31,1606036231,0
788012,1213,2020-11-17 06:14:08,1605593648,0
788245,1298,2020-11-26 08:42:24,1606380144,0
788374,1945,2020-11-18 17:01:56,1605718916,0
788375,1945,2020-11-18 17:03:31,1605719011,0
788376,1945,2020-11-18 17:04:40,1605719080,0
788377,1945,2020-11-18 17:05:13,1605719113,0
788378,1945,2020-11-18 17:05:42,1605719142,0
788379,1945,2020-11-18 17:07:51,1605719271,0
788380,1945,2020-11-18 17:08:02,1605719282,0
788620,2761,2020-11-23 06:41:46,1606113706,0
788621,2761,2020-11-23 07:01:20,1606114880,0
788622,2761,2020-11-23 07:01:25,1606114885,0
788623,2761,2020-11-23 07:02:20,1606114940,0
788624,2761,2020-11-23 07:03:10,1606114990,0
788625,2761,2020-11-23 07:04:11,1606115051,0
788626,2761,2020-11-23 07:06:02,1606115162,0
788627,2761,2020-11-23 07:07:06,1606115226,0
788628,2761,2020-11-23 07:09:18,1606115358,0
788629,2761,2020-11-23 07:10:23,1606115423,0
788630,2761,2020-11-23 07:11:20,1606115480,0
788750,834,2020-11-06 00:34:55,1604622895,0
788803,23,2020-11-08 16:32:42,1604853162,0
789395,2762,2020-11-06 13:07:49,1604668069,0
789460,1025,2020-11-11 17:58:29,1605117509,0
789461,1025,2020-11-11 18:03:08,1605117788,0
789462,1025,2020-11-11 18:10:08,1605118208,0
789463,1025,2020-11-11 18:11:23,1605118283,0
789913,2763,2020-11-09 16:15:39,1604938539,0
789914,2763,2020-11-09 16:24:01,1604939041,0
789915,2763,2020-11-09 16:26:47,1604939207,0
789916,2763,2020-11-09 16:27:41,1604939261,0
789917,2763,2020-11-09 16:42:13,1604940133,0
790085,594,2020-11-17 16:39:07,1605631147,0
790156,1946,2020-11-18 11:23:53,1605698633,0
790157,1946,2020-11-18 11:26:13,1605698773,0
790158,1946,2020-11-18 11:29:42,1605698982,0
790159,1946,2020-11-18 11:34:28,1605699268,0
790160,1946,2020-11-18 11:49:47,1605700187,0
790161,1946,2020-11-18 11:51:41,1605700301,0
790739,2342,2020-11-06 05:29:10,1604640550,0
790740,2342,2020-11-06 06:41:08,1604644868,0
790741,2342,2020-11-06 07:26:01,1604647561,0
790800,92,2020-11-17 13:15:42,1605618942,0
790801,92,2020-11-17 13:16:12,1605618972,0
790802,92,2020-11-17 13:28:56,1605619736,0
790803,92,2020-11-17 13:38:53,1605620333,0
790804,92,2020-11-17 13:42:03,1605620523,0
790805,92,2020-11-17 13:44:40,1605620680,0
791572,2061,2020-11-13 17:16:52,1605287812,0
791660,1300,2020-11-09 19:31:35,1604950295,0
791677,1178,2020-11-28 03:14:27,1606533267,0
791678,1178,2020-11-28 03:18:29,1606533509,0
791679,1178,2020-11-28 03:21:00,1606533660,0
791680,1178,2020-11-28 03:28:50,1606534130,0
791681,1178,2020-11-28 03:35:45,1606534545,0
791682,1178,2020-11-28 03:47:16,1606535236,0
791829,1301,2020-11-05 21:16:53,1604611013,0
791858,2343,2020-11-28 10:21:33,1606558893,0
